ClassName,ImageID,XMax,XMin,YMax,YMin
right_foot,crop428d9f1b238e9398284034e6389a0e143f61.jpg,168.2808369664,31.0145058816,381.7890050048,204.4072462336
right_foot,crop428gettyimages-827295302-612x6121.jpg,341.1278832128,158.7242487296,506.792152832,198.1880089088
left_foot,crop504female-2594461__340.jpg,227.7245830656,174.3291152896,148.13877637120004,67.46093015040003
right_foot,crop504female-2594461__340.jpg,344.39133475840003,289.4418146304,154.4823473152,66.41981055999997
left_foot,aacRecheck+Image+(521)+copy.jpg,299.1923373056,90.9058676736,325.689764096,21.95765995520003
left_foot,crop316standing-1189474__340.jpg,265.5542921728,115.2406270976,504.70500992,205.0
right_foot,crop316standing-1189474__340.jpg,418.47033953280004,268.5038469632,511.14892124159996,209.02479436800002
left_foot,crop428gettyimages-480738928-612x612.jpg,172.1434690048,70.4320523264,364.8976836608,185.21022929920002
right_foot,crop428gettyimages-480738928-612x612.jpg,386.4868450304,284.9969664512,337.2136429056,196.0
left_foot,crop170crop1709055597150_de95ae3657_o.jpg,202.6790031872,42.47514705919997,480.8774923776,113.20309959680003
right_foot,crop170crop1709055597150_de95ae3657_o.jpg,496.91519365119996,336.93535006720003,457.41162091520005,89.42209259520001
left_foot,crop428gettyimages-175540230-612x612.jpg,291.058467328,163.5027746816,331.7894736896,52.55834757119999
right_foot,crop428gettyimages-175540230-612x612.jpg,421.704750592,292.1657371648,346.0,36.13803566080003
right_foot,rrrrrrr2Recheck+Image+(68).jpeg,259.0385250304,92.0206086144,297.7105085952,14.5
left_foot,rrrrrrr2Recheck+Image+(98).jpg,376.2786001408,107.67768345600001,434.5,16.0
right_foot,crop4281140498370112.jpg,397.1174751744,122.551511296,319.6076491776,41.14571171839998
left_foot,crop170crop1705557014314_16b6c77d91_o.jpg,217.9694403072,52.516155084800005,475.9272214528,179.5042390016
right_foot,crop170crop1705557014314_16b6c77d91_o.jpg,467.51642321919996,269.9973978624,375.371662592,68.17592151040003
left_foot,crop428gettyimages-159322914-612x6120.jpg,386.8040704,201.59182039040002,374.2973452288,75.76085073920001
left_foot,crop504boo-2399974__340.jpg,189.7394202112,81.89316797439997,342.7806605824,134.7306627584
right_foot,crop504boo-2399974__340.jpg,321.15983237119997,199.796367104,233.44661376,15.224231219199964
left_foot,socksIMG_20200204_194357.jpg,224.6007032832,160.0273384448,318.2565474304,200.5508030464
right_foot,socksIMG_20200204_194357.jpg,340.8997208576,280.9095589376,443.7518825984,331.2616603648
left_foot,crop13025783889826_bda0da7a24_o0.jpg,508.9597687808,221.055375616,498.0815158272,2.7567281151999623
left_foot,crop428gettyimages-466430591-612x6120.jpg,450.7805776384,262.919927808,416.1792328704,70.0
left_foot,crop170crop1709783673544_2836bdcefe_o.jpg,208.9794596352,17.631188787200017,434.0622681088,67.65251307519998
right_foot,crop170crop1709783673544_2836bdcefe_o.jpg,498.8462142976,305.2820145152,495.784689664,108.16032645120004
right_foot,bbbbc179c44b5-db31-4a14-88d0-b39ec7beff143.jpg,120.6128635904,20.862957926399986,341.2409773056,142.13152015360004
left_foot,rrrrrrr2Recheck+Image+(133).jpg,451.1594573824,368.7787924992,401.5,245.5908769792
left_foot,crop316sport-3792578__340.jpg,199.2571214848,120.40706058239999,419.65196866559995,266.83546076159996
right_foot,crop316sport-3792578__340.jpg,329.4938300928,251.8414705152,416.0706140672,241.6743086592
left_foot,crop428gettyimages-452749033-612x6120.jpg,154.4640121344,22.3630546432,361.7265296384,148.1664817664
right_foot,crop428gettyimages-452749033-612x6120.jpg,279.635758336,152.5126388736,371.2600035328,128.3351549952
left_foot,crop9326409833845_350efbac83_o+copy+2.jpg,261.30126464,50.16411048959998,474.65993216000004,7.8438167552000095
right_foot,crop9326409833845_350efbac83_o+copy+2.jpg,470.8707831808,260.5315660288,478.55503406080004,11.331656191999969
left_foot,re155re1555788445216_fce578c1dd_o.jpg,218.2030179328,22.19109969919998,459.9328879616,23.5
right_foot,re155re1555788445216_fce578c1dd_o.jpg,501.0594189824,309.5170741248,455.0877872128,31.21135457280002
left_foot,aacRecheck+Image+(383).jpg,468.1061234176,212.3409726976,421.4330481664,12.432015769599957
left_foot,cropn50Image+700+(28).jpg,274.7417887232,180.1119120896,193.83269084159997,3.7308211199999732
right_foot,cropn50Image+700+(28).jpg,364.391646208,267.7985707008,195.4043250176,4.277955891200008
left_foot,crop428gettyimages-827295302-612x6123.jpg,165.7111983616,18.164481382400027,399.5265626112,183.1724923392
right_foot,crop170crop1705464101392_39254135b0_o1.jpg,449.8719071232,148.43454551040003,394.8254868992,12.47506554879999
left_foot,crop504boots-4106413__340.jpg,242.2938857984,141.1878936064,298.24137072639996,122.9789231616
right_foot,crop504boots-4106413__340.jpg,363.2541315072,255.2252408832,291.3427342336,112.84247045120003
left_foot,crop428gettyimages-829535696-612x612.jpg,234.546802176,78.62055935999999,480.20419619840004,156.2349627392
right_foot,crop428gettyimages-829535696-612x612.jpg,427.9154633728,264.6948934144,484.1484550144,174.76442905599998
left_foot,crop428gettyimages-465148616-612x612.jpg,231.8384615424,123.7692307456,434.4284615168,287.4088461312
right_foot,crop428gettyimages-465148616-612x612.jpg,366.7802873344,260.1604076032,435.7870531072,290.3790928896
right_foot,crop1021376204.jpeg,305.7388352512,259.174366464,483.0079830016,360.0324321792
right_foot,rrrrrrr1Recheck+Image+(58)+copy+2.jpeg,379.2115417088,190.710034944,411.4226490368,103.84740131839999
right_foot,rrrrrrrRecheck+Image+344+(122)+copy.jpg,280.1063583232,124.54727848959999,460.0,76.0
right_foot,rrrrrrrRecheck+Image+344+(43).jpg,291.38843617279997,136.168506368,335.0213800448,47.5
left_foot,crop428gettyimages-184146499-612x612.jpg,192.1508045312,49.549176524800004,413.0330273792,119.28904166400002
right_foot,crop428gettyimages-184146499-612x612.jpg,396.496169216,247.709549824,411.5570251264,179.0713906176
right_foot,crop102425212e0db5b13205afc7e970fb0cd6f1.jpg,256.9145601536,136.96827432959998,323.8224800256,133.9474463744
right_foot,crop13025557443901_8dcfa4bcd8_o1.jpg,288.8769947648,18.141758873599997,491.63628421119995,21.96645309439998
left_foot,socksIMG_20200204_194143.jpg,290.3936644608,227.0275632128,328.4868379648,196.09138964480002
right_foot,rrrrrrr1Recheck+Image+(49)+copy+2.jpeg,197.2354776064,43.0065557504,297.9317031936,38.5
left_foot,crop428gettyimages-659425250-612x612.jpg,160.7815634432,58.375798937599995,390.4028709376,229.75703403519998
right_foot,crop428gettyimages-659425250-612x612.jpg,481.0945104384,369.97444505600004,407.481033216,242.51733780479998
left_foot,crop428gettyimages-487077730-612x6121.jpg,269.183501824,148.8687496704,449.2904134656,142.18250987520003
right_foot,crop428gettyimages-487077730-612x6121.jpg,385.3482376704,271.5122444288,486.9160453632,136.01403176960002
left_foot,crop428gettyimages-92077187-612x6120.jpg,503.8008504832,354.7323756032,416.0776795136,34.88413783040005
left_foot,re155re1556122258657_bf59474dc4_o0.jpg,460.8889399296,255.73543296,317.7056142848,90.05317145599997
right_foot,cropn50Image+700+(10).jpg,158.0028222464,40.554731468800014,408.0110731776,107.5
right_foot,crop428gettyimages-658876962-612x6121.jpg,128.0718884352,41.27443051520001,377.5,206.0673076736
right_foot,rrrrrrrRecheck+Image+344+(94).jpg,217.48556820480002,45.36115215360002,455.6168880128,60.02148198400005
right_foot,crop10043230875920_19e765cf2b_o2.jpg,328.6545106432,154.53439063040003,310.6315850752,38.233930649599984
left_foot,rrrrrrrRecheck+Image+344+(111).jpg,258.0613362176,154.02353740799998,428.1718348288,253.5669986816
right_foot,rrrrrrrRecheck+Image+344+(111).jpg,340.2285925888,259.527975424,271.753025536,110.54323261440004
left_foot,crop10037821873254_7d64d5d64f_o.jpg,341.05829642239996,177.585593856,470.5,234.23616040960002
left_foot,aacRecheck+Image+(403).jpg,284.8251943936,13.988515430400014,425.206018304,132.268066816
right_foot,aacRecheck+Image+(403).jpg,490.8287068672,285.8334178304,381.54428032,69.70648171519997
left_foot,crop10043230875920_19e765cf2b_o45.jpg,463.3419213824,365.2628820992,378.5644104704,229.0
left_foot,crop428gettyimages-181150550-612x6120.jpg,426.93547566079997,321.4379911168,304.0,79.53531555840004
left_foot,crop13031909844618_31901ea202_o2.jpg,286.7266849792,12.920786022400023,381.9658842624,33.73745121280001
left_foot,rrrrrrr2Recheck+Image+(125).jpg,154.6982595072,10.895396505600019,389.5,75.89266037760001
right_foot,rrrrrrr2Recheck+Image+(125).jpg,289.0208352256,138.6548158464,362.5,70.79127562240001
right_foot,crop504foot-2858390__340.jpg,430.2003016704,204.0674840576,465.2012838912,134.9017480704
right_foot,bbbbc18aac8dc-c9ff-4697-a65a-647b1bdd19ba3.jpg,100.4150863872,17.53281638400003,435.9104852992,252.57167001599998
left_foot,crop13026840598230_0570aa8e1b_o0.jpg,469.496964352,326.8663678976,392.5,118.9033638912
right_foot,crop428gettyimages-487077730-612x612.jpg,317.3436615168,166.7171383808,472.0,90.1270390784
left_foot,crop10261SkRjrW.jpg,251.9769072128,185.6114102784,451.854169856,317.7993191936
right_foot,crop10261SkRjrW.jpg,395.0841982464,304.8881199104,473.3330312704,324.8745676288
left_foot,crop10042645104450_ce5a0644d1_o022.jpg,373.061069056,148.2423680512,388.0396790272,3.6388177919999976
right_foot,crop10042645104450_ce5a0644d1_o022.jpg,412.8478541824,290.9627614208,260.68057344,-30.4453085696
left_foot,rrrrrrr2Recheck+Image+(121).jpg,255.3819595264,61.07401932799999,449.39988311039997,86.42838871039999
right_foot,rrrrrrrRecheck+Image+344+(55).jpg,153.1185760768,14.234097407999997,403.81020175360004,80.3173077504
right_foot,aacRecheck+Image+(467)+copy.jpg,390.75796280320003,227.1338057216,356.13842790399997,50.5
left_foot,crop42843958238315_1dbf4caa4c_o.jpg,316.77327104,153.5175799296,419.6604415488,37.44063912959996
right_foot,rrrrrrr1Recheck+Image+(31).jpg,441.29423846400005,197.9918142976,377.679789312,52.035777587200016
right_foot,rrrrrrr1Recheck+Image+(57)+copy+2.jpeg,293.3170233344,142.527844864,350.352183808,78.58637050879997
left_foot,crop428gettyimages-480977277-612x612.jpg,279.43347174400003,156.2392779776,346.1954622976,160.0
right_foot,crop428gettyimages-480977277-612x612.jpg,424.9930248192,311.4785864192,341.0685948416,128.52760381439998
left_foot,re155re1556122258657_bf59474dc4_o.jpg,226.354192384,150.8841568256,330.8850743808,180.2094163456
right_foot,re155re1556122258657_bf59474dc4_o.jpg,349.26641167360003,256.5649961472,380.0532891136,236.72504555519998
right_foot,re155re15521768541389_51253e2697_o1.jpg,247.5273523712,23.560279859199994,402.8600526848,5.076814131199967
left_foot,crop428gettyimages-519658766-612x6120.jpg,217.3556781056,46.351573043200005,462.5995103232,109.11088348160001
right_foot,crop428gettyimages-519658766-612x6120.jpg,479.906630144,314.70313461759997,451.2249999872,108.08833556479999
left_foot,rrrrrrrRecheck+Image+344+(115).jpg,373.9751070208,137.12565913600002,355.0,33.10864757759998
left_foot,crop13025814639354_3667ecb9b8_o0.jpg,282.848120576,51.29417753599998,425.5,27.50143400959996
left_foot,crop428gettyimages-849034226-612x6120.jpg,507.5959374336,378.0866288128,440.5,152.31759984640001
left_foot,crop10039700689490_7e58ebf953_o0.jpg,253.1366628352,92.89948938239999,483.04792202240003,250.05706895359998
right_foot,crop102117-IMG_07112.jpg,210.0132206592,-6.952846028800025,527.2442704896,44.76394531840003
left_foot,crop13027190783556_d19db6d66b_o0.jpg,359.2,137.2,494.8750000128,3.624999987199999
right_foot,crop428gettyimages-817833058-612x6121.jpg,161.65532759040002,49.45609676799998,442.0,200.46220103680002
left_foot,re155re1552690419700_52a547c13b_o.jpg,198.2802553344,79.0673393152,323.0129259008,116.68104017920001
right_foot,re155re1552690419700_52a547c13b_o.jpg,404.9168896,283.7888519168,407.0613835264,268.59182607360003
left_foot,crop500562.jpg,405.0157901824,285.3872870912,496.0,10.704026726400002
left_foot,rrrrrrr1Recheck+Image+(39)+copy.jpeg,410.31321231360005,279.7953160192,322.4297933312,57.9933043712
left_foot,bbbbc0911bbfa-b9e4-4cd4-b874-64b4af6b7193+-+Copy2.jpg,217.3467249152,100.4105097728,288.1248269824,65.81936701439997
right_foot,bbbbc0911bbfa-b9e4-4cd4-b874-64b4af6b7193+-+Copy2.jpg,394.9777155584,276.895342592,316.823115008,85.28403778559999
left_foot,crop428femalefeet.jpg,166.6904905728,36.526156236800006,237.29395046399998,15.382904064000002
right_foot,crop428femalefeet.jpg,446.39082280959997,320.2693500928,253.7974552576,28.279807129599988
left_foot,crop13032050920351_ce49a89984_o.jpg,172.80284733439998,22.914468607999993,481.9855794688,206.8938749952
right_foot,crop13032050920351_ce49a89984_o.jpg,401.8595928064,252.515760896,505.41209748480003,118.29267184640003
right_foot,crop1028225a764048fc5454e4786d0c7fd4e891.jpg,178.6888614912,101.80206996479998,175.9414736384,32.5
left_foot,crop10043230875920_19e765cf2b_o0.jpg,417.13598202879996,301.6411032064,339.3928198144,98.07648522240004
right_foot,crop428gettyimages-115027553-612x6121.jpg,370.4553756672,216.9884301312,343.0,29.544622796800013
left_foot,crop503pexels-photo-16013134542.jpeg,230.1523652096,160.0520925696,400.086699008,247.2609297408
right_foot,crop428DSC039060.jpg,440.110980096,289.563364352,226.0,30.34277386240001
right_foot,crop42824195119243_80ae6ac87a_o0.jpg,329.32267284479997,201.0999235072,420.9791622144,65.21618421760002
left_foot,crop428gettyimages-172301930-612x612.jpg,240.6580792832,148.7183564288,225.94836879360003,36.71233280000001
right_foot,crop428gettyimages-172301930-612x612.jpg,476.65251302400003,377.92251648,239.18190868480002,34.38182225920002
left_foot,rrrrrrr2Recheck+Image+(137).jpg,491.228147456,347.0614339584,348.10996224,38.31869317119998
right_foot,rrrrrrr2Recheck+Image+(172).jpg,371.005924352,143.3263998464,477.527776,115.30369029120004
left_foot,crop13024593623969_7da4101d86_o1.jpg,366.7557776896,139.74223559680001,431.5299690496,1.1123996159999479
left_foot,re155re155949940812_ead1e40341_o1.jpg,500.1109756416,326.750100992,315.6535521792,22.171517491200007
left_foot,rrrrrrr1Recheck+Image+(39).jpeg,228.530993664,134.6987267072,317.3846956032,95.61055482879999
right_foot,rrrrrrr1Recheck+Image+(39).jpeg,324.3710109184,228.5445510656,311.9742057984,97.3116783104
left_foot,crop13027190783556_d19db6d66b_o.jpg,207.6622610432,79.52713881599999,313.0,8.5
right_foot,crop13027190783556_d19db6d66b_o.jpg,433.34446335999996,301.613016064,322.8752500224,6.503875020800024
left_foot,crop428gettyimages-105938701-612x612.jpg,320.864706816,227.2310381568,228.5193625088,14.199661055999968
right_foot,crop428gettyimages-105938701-612x612.jpg,412.6059874304,313.6,192.60368860159997,18.35604439040003
right_foot,crop1027a38b7c9eecbe2b8a3ce8ec31c3063021.jpg,181.7144313856,85.5989235712,497.2464305152,286.39755223040004
right_foot,crop170crop1702798324231_355a07aa64_o+copy.jpg,278.9176832,112.71863234559999,344.92545018879997,9.179307929599986
left_foot,new20200204_103958.jpg,296.4847671808,141.85474304000002,420.674358784,80.28224875520004
left_foot,crop13031405187037_93a5802d14_o0.jpg,230.4954734592,38.41953049599999,468.9905398784,198.1529536
right_foot,crop428gettyimages-640986696-612x6121.jpg,121.84368532479999,10.963474687999991,499.13256166400004,309.467307264
left_foot,re155re1554626371679_4863cb8af1_o.jpg,402.94895426560004,308.0190288384,280.6946587648,82.0
right_foot,re155re1554626371679_4863cb8af1_o.jpg,494.166185472,397.106308096,307.57183605759997,116.00113208319999
right_foot,rrrrrrr1Recheck+Image+(20).jpeg,346.1213586944,13.460878950400001,502.2758194688,5.444796825600008
right_foot,rrrrrrrRecheck+Image+344+(92).jpg,380.0505389056,117.82256389120002,441.0125948416,235.0350951936
left_foot,crop504child-314137__3400.jpg,365.5578435072,133.8618779648,375.7623440384,18.506056038400004
left_foot,rrrrrrr1Recheck+Image+(30).jpeg,270.0866669056,157.1386251776,283.1549972992,28.01442682879997
right_foot,rrrrrrr1Recheck+Image+(30).jpeg,427.6,307.6,344.6874999808,81.8125000192
right_foot,crop428gettyimages-468900186-612x6120.jpg,469.50462530560003,410.5571550208,148.12657914879998,33.8984359936
left_foot,crop4281140498370110.jpg,416.9740746752,211.6173025792,306.7156580864,36.2974633984
left_foot,crop1022014-11-12+13.27.47.jpg,247.3020411392,148.3159117312,211.9931621888,32.06146462720005
right_foot,crop1022014-11-12+13.27.47.jpg,360.755671296,263.5827596288,159.81588469759998,12.665004492799994
left_foot,crop13031909844618_31901ea202_o1.jpg,499.7884670976,115.94533038079999,467.89182709759996,3.0471230463999746
left_foot,rrrrrrr1Recheck+Image+(42)+copy+2.jpeg,418.48329000959995,271.890025984,376.38575528959996,47.545187993599995
left_foot,crop42824167700037_131a2a2e6c_o0.jpg,342.0995388416,262.68424704,258.96409185280004,122.31146905599996
right_foot,crop10041018814895_2a741582cb_o1.jpg,252.8460161536,57.65792952320001,356.5256610816,23.24643456000001
left_foot,crop1024a29f5e3b09f8b7cdaaac4c7e55d68b5.jpg,195.66585113600001,65.24048542720001,269.1294089216,15.314837043199987
right_foot,crop1024a29f5e3b09f8b7cdaaac4c7e55d68b5.jpg,352.153282048,174.75305349119998,335.7358750208,43.48184104960001
right_foot,crop428CarolinaJG_135_skirt.jpg,397.5852669952,176.8,403.65980472319995,17.267836876800004
left_foot,crop428gettyimages-480977277-612x6120.jpg,479.07366999040005,338.7513394688,302.7990282752,94.04144737280001
left_foot,crop428dc92f7b54647d5af16a35d70b0995655.jpg,223.4204684288,107.59906037760001,460.4456286208,285.20899005440003
right_foot,crop428dc92f7b54647d5af16a35d70b0995655.jpg,447.868344576,330.58827013120003,497.82043709439995,288.2096753152
left_foot,rrrrrrrRecheck+Image+344+(79).jpg,483.7880205824,346.7392136704,364.0,76.04531962880003
right_foot,rrrrrrr2Recheck+Image+(170).jpg,129.771974656,23.041074995200006,295.3758773248,106.03123445760002
right_foot,crop428gettyimages-829535696-612x6121.jpg,265.3154161664,100.0110852096,472.78044769279995,173.084647168
left_foot,crop428gettyimages-175265371-612x6121.jpg,117.49386654719999,6.6567480832,497.92293217279996,236.45184998399998
left_foot,crop428gettyimages-666088676-612x6121.jpg,151.3560603648,50.919778406399985,393.3658638848,218.81925626880002
left_foot,crop10223873621724_8409859f78_o.jpg,224.9572890112,85.5415506944,374.2354809856,72.9601919488
right_foot,crop10223873621724_8409859f78_o.jpg,395.1852459008,248.9303278592,398.5,66.6963115008
left_foot,rrrrrrr2Recheck+Image+(80).jpeg,244.6642365952,76.90818580479998,290.8480134144,44.96681681919995
left_foot,crop42828966873536_1b5c7894b0_o.jpg,240.776151296,149.6175531008,234.33999999999997,67.11401379840004
right_foot,crop42828966873536_1b5c7894b0_o.jpg,353.5138192384,272.0710088192,190.73783695359998,29.465098239999975
left_foot,rrrrrrr2Recheck+Image+(160).jpg,475.4959697408,85.70572339200001,506.40265804800003,150.21694499839998
right_foot,crop10219f896debe6165023d38c8361f2dfdce9.jpg,183.3312531456,54.2599489536,266.6326867968,31.06081740799999
left_foot,crop10039700689490_7e58ebf953_o.jpg,235.8565910016,102.39566335999999,349.6212571648,129.5238605824
right_foot,crop10039700689490_7e58ebf953_o.jpg,343.9294848512,217.62590873599999,496.1397720064,360.0279629824
right_foot,crop42843596875321_97604c3f49_o1.jpg,331.55238896640003,125.74135029760001,369.1097929728,19.52124999680001
right_foot,crop42824167700037_131a2a2e6c_o1.jpg,247.143486208,175.6674547712,250.758180352,144.050064384
left_foot,re155re1551912623119_9e56ebe67e_o.jpg,252.769447168,58.5818015232,438.2166593024,99.46275553279997
right_foot,re155re1551912623119_9e56ebe67e_o.jpg,450.0508497408,250.3159839232,408.926580736,40.93894466560005
left_foot,rrrrrrr2Recheck+Image+(117).jpg,412.3818703872,180.5085647872,372.067707392,21.52541224959998
left_foot,crop42829687133676_2015d14b44_o0.jpg,490.912694528,301.7452535808,464.4640710144,119.86612751360002
right_foot,crop428gettyimages-149272767-612x6121.jpg,310.2274253312,164.5071456768,425.1129625088,100.95664890879999
right_foot,crop428gettyimages-519752147-612x6121.jpg,303.8177788416,230.8877003264,310.6121391616,205.32219688959998
left_foot,crop428gettyimages-184146499-612x6125.jpg,435.77894548480003,285.25035392,337.0564027904,94.95364346880001
left_foot,crop10231393610.jpeg,430.214273024,286.960718336,281.8512458752,130.82736670719999
right_foot,crop13031405187037_93a5802d14_o1.jpg,451.365130496,269.1305508352,376.89171968,36.97853496319999
left_foot,socksMVIMG_20200204_194303.jpg,503.5198331392,474.40517288959995,429.3145393152,365.0588299264
right_foot,socksMVIMG_20200204_194303.jpg,353.5890318336,245.9493023744,293.2848460288,232.16714091519998
right_foot,rrrrrrr1Recheck+Image+(32)+copy+2.jpg,339.7859244544,191.2234289664,377.8958953984,133.0
left_foot,rrrrrrrRecheck+Image+344+(88).jpg,326.222167296,155.29125370879999,357.11448422399997,30.495449702400037
right_foot,rrrrrrr2Recheck+Image+(176).jpg,419.8699081216,117.20486333440002,355.0173080064,31.750171033599997
left_foot,crop42825126393876_41f9322649_o.jpg,255.052980992,135.2365992448,387.9500125184,69.29094620160004
right_foot,crop42825126393876_41f9322649_o.jpg,375.443446528,257.528190976,395.28056872959996,68.3313329664
left_foot,re155re15516538116046_e208944360_o.jpg,151.4704192512,53.1491741696,349.9554120192,148.46442086399998
right_foot,re155re15516538116046_e208944360_o.jpg,464.83858529279996,341.04789248,338.7129936896,128.2525275648
left_foot,socksIMG_20200204_194156.jpg,240.2779373568,196.7203907072,367.48285864959996,270.0517249024
right_foot,socksIMG_20200204_194156.jpg,332.01246883839997,278.1072288256,432.0322589184,340.147219712
left_foot,rrrrrrr1Recheck+Image+(40)+copy.jpeg,347.7988691456,185.9765336576,397.25833103360003,81.50422287360004
left_foot,rrrrrrrRecheck+Image+344+(67).jpg,234.4537014784,86.9292166656,357.568345088,72.20112911360002
left_foot,crop428gettyimages-476361904-612x612.jpg,277.4481422336,213.32505984,308.5687195136,144.58549939199997
right_foot,crop428gettyimages-476361904-612x612.jpg,330.2144300544,267.5299171328,468.5760133632,383.67580288
left_foot,crop1028c061865ec5e5d132c0bb4bd1bb5361e.jpg,143.4845130752,72.25350568959999,424.00757734399997,286.597535488
right_foot,crop1028c061865ec5e5d132c0bb4bd1bb5361e.jpg,361.3732219392,289.3628503552,460.094972928,312.8248319488
right_foot,crop428gettyimages-666276624-612x6121.jpg,164.3235715584,75.20110233599999,307.8731717632,103.95959101440002
right_foot,crop428gettyimages-134097077-612x6121.jpg,273.9609859072,118.21770757120001,358.7917625344,121.6198178816
left_foot,rrrrrrr2Recheck+Image+(171).jpg,490.972738304,394.8586863616,317.07851238399996,160.65377715199998
left_foot,re155re15522054707931_4f98e6e76c_o.jpg,249.3468752384,61.704834457599986,497.771004416,40.85844234240005
right_foot,re155re15522054707931_4f98e6e76c_o.jpg,472.77197788160004,280.1815151616,508.4976443904,31.404633753600024
left_foot,crop13025048440965_0c7d0e17f8_o.jpg,249.094422016,27.792417126399982,440.11417472,27.82515804159999
right_foot,crop13025048440965_0c7d0e17f8_o.jpg,475.1491132416,248.2789730816,438.4445259776,7.669872179199956
right_foot,crop13026194714088_febb1411a4_o1.jpg,324.911135488,168.0184226816,371.0746057728,137.8750370816
left_foot,crop428gettyimages-175265371-612x612.jpg,232.2807963136,144.25866772479998,492.15606010880003,295.20860395520003
right_foot,crop428gettyimages-175265371-612x612.jpg,330.0611860992,238.7798742528,490.1183904256,296.5379519488
left_foot,crop428gettyimages-488791822-612x612.jpg,223.6002894848,111.8846019072,505.06815365119996,311.9393009152
right_foot,crop428gettyimages-488791822-612x612.jpg,331.51835929599997,220.88768650240002,506.7228880384,308.1526453248
left_foot,crop13024655671101_76508547fa_o.jpg,236.6192834048,156.7461154816,510.4951742464,372.2938270208
right_foot,crop13024655671101_76508547fa_o.jpg,382.6169785856,307.09144883199997,511.1716957184,376.3479611392
right_foot,crop428gettyimages-105938701-612x6122.jpg,203.637173248,46.076337408,384.8241915904,57.07893360640003
right_foot,rrrrrrr2Recheck+Image+(167).jpg,382.39136087040004,-6.141917235200026,477.7146278912,0.9492799999999875
left_foot,crop10038037420115_5636f97921_o.jpg,367.0887385088,210.9523840512,118.6541147648,63.19537003519997
left_foot,rrrrrrrRecheck+Image+344+(117).jpg,428.068719104,276.0761073152,339.7083129856,-1.0394590719999997
right_foot,rrrrrrr2Recheck+Image+(96).jpg,224.3891622912,121.57783116799999,304.9388058112,193.34331560959998
left_foot,newImage+258+(4).jpg,365.1095694848,167.41054479360002,353.022079744,16.64917800959995
right_foot,rrrrrrr1Recheck+Image+(3).png,196.4802999808,91.86422712320001,284.665891072,70.89418229759997
left_foot,crop10043230875920_19e765cf2b_o3.jpg,355.8548775936,280.2237895168,479.44813056,293.8743650816
right_foot,crop10043230875920_19e765cf2b_o3.jpg,475.2359949312,409.28754744319997,360.1414470144,263.125108736
left_foot,crop428gettyimages-487795772-612x6120.jpg,415.81670676479996,266.5384731648,371.95385594879997,43.18694379520002
left_foot,rrrrrrr1Recheck+Image+(27)+copy.jpeg,352.8719909376,95.35947678719998,285.2278652928,30.440124211199986
right_foot,crop428Feet_on_Beach1.jpg,334.8815903232,99.86443878399999,470.081385984,50.558011699199994
left_foot,socksIMG_20200204_194432.jpg,230.754459392,180.32817408,472.67987353599995,360.7180041728
right_foot,socksIMG_20200204_194432.jpg,329.2772438016,267.2697537024,411.1889110016,294.15609984
left_foot,crop13024797028968_def9516dfe_o.jpg,256.01248473188895,132.8219881472,307.0,107.11963284479998
right_foot,crop13024797028968_def9516dfe_o.jpg,367.152563968,269.0447386624,226.7121924608,73.0
right_foot,rrrrrrr1Recheck+Image+(24)+copy+2.jpg,262.1633169408,131.6918926848,347.3860389376,99.99761960959995
right_foot,crop428gettyimages-469002754-612x6121.jpg,174.35512089600002,68.3893072384,322.0,155.9109125632
left_foot,crop428gettyimages-524717320-612x6121.jpg,384.9238740992,309.1947385856,203.9712677376,65.3865342464
right_foot,re155re15524021397376_87c35f53c6_o1.jpg,307.5431523328,1.7544515072000024,447.2030116352,8.254341631999978
left_foot,newImage+258+(5).jpg,293.152376576,167.88338201599998,377.98040202239997,123.58907617279999
left_foot,crop428gettyimages-482500089-612x612.jpg,227.4892245504,144.120096768,348.875726592,176.95717913600004
right_foot,crop428gettyimages-482500089-612x612.jpg,327.3617043456,243.1014767616,351.6054839296,178.63947166719998
left_foot,rrrrrrrRecheck+Image+344+(95).jpg,307.19510620159997,135.4348732928,340.1607836672,60.56055541759997
left_foot,re155re15524021397376_87c35f53c6_o0.jpg,509.0750495232,194.9688480256,445.45676554240003,36.03647001599995
left_foot,crop102425212e0db5b13205afc7e970fb0cd6f.jpg,199.2514159104,108.6824137216,274.5573128192,132.50139136
right_foot,crop102425212e0db5b13205afc7e970fb0cd6f.jpg,411.0213794304,322.0260144128,258.0077933056,107.92969395199998
left_foot,crop428gettyimages-854498036-612x612.jpg,218.3009665536,95.2674353152,325.7244976128,95.15550699519997
right_foot,crop428gettyimages-854498036-612x612.jpg,333.1243674112,214.18716661759998,293.1502808064,93.78748554239996
right_foot,crop428gettyimages-524717320-612x6126.jpg,154.355919616,73.7874635776,203.4235496448,43.0
right_foot,crop13024593623969_7da4101d86_o2.jpg,373.5191907328,117.75758576639998,370.26518942719997,7.326955827199981
right_foot,crop1027.jpg,453.681716992,156.1576288256,393.9819035648,26.66827837439996
right_foot,crop10039700689490_7e58ebf953_o3.jpg,404.3973276672,241.3416704512,246.6278188032,17.102991923199966
left_foot,rrrrrrrRecheck+Image+344+(40).jpg,394.9103510528,260.5383448576,300.2278349824,82.02525521919995
left_foot,rrrrrrrRecheck+Image+344+(57).jpg,254.7974994944,178.964338944,359.08515164159996,197.35479746559997
